"ObjectId","Lat","Lon","Alt","name","description","Street_Custom","Shared_Support?","Sign_Type","Suppport_Type","Support_Condition","Sign_Condition","Sign_Dimension","Sign_Dimension_Custom","Sign_Face_Direction","Sign_Backing_Material","Sign_Custom_Text","Sign_Mount_Height","Sign_Accessible?","Retro_ID","Barcode","R02_BG","R02_FG","R05_BG","R05_FG","notes","changed","pictureFolder","pictureName","picturePath","created","altitude","accuracy"
735,43.3753484591889,-79.75593341153944,58.82158203125,"WPT 735","b2","0","No","yield","u channel","Good","Very Good","Default","","east","al","","86","Yes","335","","0","0","0","0","","","735","735_2017-10-25 16-48-12.png","/storage/emulated/0/MapIt/Pictures/b2/735/735_2017-10-25 16-48-12.png","2017-10-25-16-48-09","58.8216","0.5175"
734,43.375232487866924,-79.75583111708147,59.219775390625,"WPT 734","b2","0","No","n2","2in metal pole","Fair","Very Good","Default","","north","al","","0","Yes","","","0","0","0","0","","","734","734_2017-10-25 16-47-41.png","/storage/emulated/0/MapIt/Pictures/b2/734/734_2017-10-25 16-47-41.png","2017-10-25-16-47-37","59.2198","0.6262"
733,43.3751796673987,-79.75597510899752,58.506884765625,"WPT 733","b2","bridlewood and idlewood","No","kidplay","streetlight pole","Very Good","Very Good","Default","","north","al","","85","Yes","334","","0","0","0","0","","","733","733_2017-10-25 16-46-32.png","/storage/emulated/0/MapIt/Pictures/b2/733/733_2017-10-25 16-46-32.png","2017-10-25-16-46-29","58.5069","0.4935"
732,43.37829387462898,-79.7551984973361,59.27568359375,"WPT 732","b2","bridlewood and blue forest","No","n2","streetlight pole","Very Good","Very Good","Default","","north","al","","0","Yes","","","0","0","0","0","","","732","732_2017-10-25 16-44-51.png","/storage/emulated/0/MapIt/Pictures/b2/732/732_2017-10-25 16-44-51.png","2017-10-25-16-44-48","59.2757","0.7028"
731,43.37658982157791,-79.7527651374894,60.592333984375,"WPT 731","b2","blue ","No","s50","u channel","Very Good","Very Good","Default","","south","al","","81","Yes","333","","0","0","0","0","","","731","731_2017-10-25 16-42-04.png|731_2017-10-25 16-42-40.png","/storage/emulated/0/MapIt/Pictures/b2/731/731_2017-10-25 16-42-04.png|/storage/emulated/0/MapIt/Pictures/b2/731/731_2017-10-25 16-42-40.png","2017-10-25-16-41-56","60.5923","0.8144"
730,43.37438239574476,-79.74978583113261,58.338671875,"WPT 730","b2","0","Yes","rightcurve","2in metal pole","Very Good","Very Good","Default","","east","al","","74","Yes","332","","0","0","0","0","","","","","","2017-10-25-16-38-14","58.3387","1.0578"
729,43.37436836798588,-79.74978082459893,54.124072265625,"WPT 729","b2","0","No","warn20","u channel","Very Good","Very Good","Default","","east","al","","56","Yes","331","","0","0","0","0","","","729","729_2017-10-25 16-37-19.png","/storage/emulated/0/MapIt/Pictures/b2/729/729_2017-10-25 16-37-19.png","2017-10-25-16-37-15","54.1241","0.4977"
728,43.37449048239341,-79.74964499144335,55.784228515625,"WPT 728","b2","parkside","No","kidplay","u channel","Very Good","Very Good","Default","","east","al","","71","Yes","330","","0","0","0","0","","","728","728_2017-10-25 16-36-03.png","/storage/emulated/0/MapIt/Pictures/b2/728/728_2017-10-25 16-36-03.png","2017-10-25-16-36-00","55.7842","0.7256"
727,43.37426269684329,-79.75108626223846,54.463671875,"WPT 727","b2","0","Yes","leftcurve","2in metal pole","Very Good","Good","Default","","north","al","","71","Yes","329","","0","0","0","0","","","","","","2017-10-25-16-33-10","54.4637","0.594"
726,43.37426741534,-79.75108355379052,55.5115234375,"WPT 726","b2","0","No","warn20","2in metal pole","Very Good","Very Good","Default","","north","al","","55","Yes","328","","0","0","0","0","","2017-10-25-16-32-48","726","726_2017-10-25 16-32-17.png","/storage/emulated/0/MapIt/Pictures/b2/726/726_2017-10-25 16-32-17.png","2017-10-25-16-32-09","55.5115","0.5185"
725,43.374272383947755,-79.75109256410178,54.2048828125,"WPT 725","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","north","al","","0","Yes","","","0","0","0","0","","","","","","2017-10-25-16-31-57","54.2049","0.5197"
724,43.37442509755874,-79.751347489193,55.670703125,"WPT 724","b2","carousel and","No","kidplay","streetlight pole","Very Good","Good","Default","","north","al","","70","Yes","327","","0","0","0","0","","2017-10-25-16-31-12","724","724_2017-10-25 16-30-11.png","/storage/emulated/0/MapIt/Pictures/b2/724/724_2017-10-25 16-30-11.png","2017-10-25-16-30-07","55.6707","0.4438"
723,43.37490414069816,-79.75246200252514,55.53203125,"WPT 723","b2","Parkside and suncrest","No","n2","streetlight pole","Very Good","Very Good","Default","","north","al","","0","Yes","","","0","0","0","0","","","723","723_2017-10-25 16-28-46.png","/storage/emulated/0/MapIt/Pictures/b2/723/723_2017-10-25 16-28-46.png","2017-10-25-16-28-42","55.532","0.5733"
722,43.37612674914453,-79.75115696465582,55.955859375,"WPT 722","b2","0","No","stop","u channel","Very Good","Very Good","Default","","south","al","","84","Yes","326","","0","0","0","0","","","722","722_2017-10-25 16-25-21.png","/storage/emulated/0/MapIt/Pictures/b2/722/722_2017-10-25 16-25-21.png","2017-10-25-16-25-17","55.9559","0.5466"
721,43.376190819478325,-79.75130886424085,54.50419921875,"WPT 721","b2","0","Yes","n2","2in metal pole","Fair","Very Good","Default","","north","al","","0","Yes","","","0","0","0","0","","","721","721_2017-10-25 16-24-55.png","/storage/emulated/0/MapIt/Pictures/b2/721/721_2017-10-25 16-24-55.png","2017-10-25-16-24-51","54.5042","0.5412"
720,43.37634332891503,-79.75135162012884,56.663623046875,"WPT 720","b2","suncrest and Wedgewood","No","noparklr","u channel","Very Good","Very Good","Default","","south","al","","0","Yes","","","0","0","0","0","","2017-10-25-16-27-01","720","720_2017-10-25 16-24-19.png","/storage/emulated/0/MapIt/Pictures/b2/720/720_2017-10-25 16-24-19.png","2017-10-25-16-24-15","56.6636","0.5364"
719,43.376054077486515,-79.7507893870843,56.581591796875,"WPT 719","b2","0","No","noparklr","u channel","Fair","Very Good","Default","","north","al","","0","Yes","","","0","0","0","0","","","719","719_2017-10-25 16-23-07.png","/storage/emulated/0/MapIt/Pictures/b2/719/719_2017-10-25 16-23-07.png","2017-10-25-16-23-04","56.5816","0.7666"
718,43.37577251751645,-79.75028272040618,56.41337890625,"WPT 718","b2","0","No","noparklr","u channel","Very Good","Fair","Default","","south","al","","0","Yes","","","0","0","0","0","","","718","718_2017-10-25 16-22-10.png","/storage/emulated/0/MapIt/Pictures/b2/718/718_2017-10-25 16-22-10.png","2017-10-25-16-22-06","56.4134","0.4969"
